u,value
0.0,0.22474487139158894
0.00392156862745098,0.22120001628266706
0.00784313725490196,0.2177662113289831
0.011764705882352941,0.21443827969787366
0.01568627450980392,0.21121136348408132
0.0196078431372549,0.20808089938524388
0.023529411764705882,0.20504259658091262
0.027450980392156862,0.20209241658471133
0.03137254901960784,0.199226554866472
0.03529411764705882,0.196441424064828
0.0392156862745098,0.1937336386313322
0.043137254901960784,0.19110000076511646
0.047058823529411764,0.18853748751282606
0.050980392156862744,0.18604323892230057
0.054901960784313725,0.1836145471505557
0.058823529411764705,0.18124884643723682
0.06274509803921569,0.17894370386407088
0.06666666666666667,0.17669681082910427
0.07058823529411765,0.17450597517181055
0.07450980392156863,0.172369113891631
0.0784313725490196,0.17028424640824102
0.08235294117647059,0.16824948831693898
0.08627450980392157,0.16626304559710015
0.09019607843137255,0.16432320923567167
0.09411764705882353,0.16242835023131108
0.09803921568627451,0.1605769149479943
0.10196078431372549,0.1587674207898111
0.10588235294117647,0.15699845217126085
0.10980392156862745,0.15526865675969015
0.11372549019607843,0.15357674196860205
0.11764705882352941,0.15192147168245662
0.12156862745098039,0.15030166319527227
0.12549019607843137,0.14871618434687828
0.12941176470588237,0.1471639508420426
0.13333333333333333,0.14564392373896018
0.13725490196078433,0.1441551070947109
0.1411764705882353,0.14269654575633206
0.1450980392156863,0.14126732328707603
0.14901960784313725,0.13986656001827136
0.15294117647058825,0.1384934112179832
0.1568627450980392,0.13714706536835508
0.1607843137254902,0.13582674254416904
0.16470588235294117,0.13453169288573075
0.16862745098039217,0.13326119515972557
0.17254901960784313,0.132014555402175
0.17647058823529413,0.13079110563806795
0.1803921568627451,0.12959020267264454
0.1843137254901961,0.12841122694969198
0.18823529411764706,0.12725358147254306
0.19215686274509805,0.12611669078378807
0.19607843137254902,0.125
0.2,0.12390297389803284
0.20392156862745098,0.12282509604970016
0.20784313725490197,0.12176586800186695
0.21176470588235294,0.12072480849918832
0.21568627450980393,0.11970145274692845
0.2196078431372549,0.1186953517114604
0.2235294117647059,0.11770607145621614
0.22745098039215686,0.11673319251100178
0.23137254901960785,0.11577630927273863
0.23529411764705882,0.11483502943580981
0.23921568627450981,0.11390897345031936
0.24313725490196078,0.1129977740066781
0.24705882352941178,0.1121010755450298
0.25098039215686274,0.11121853378813573
0.2549019607843137,0.11034981529640775
0.25882352941176473,0.10949459704388165
0.2627450980392157,0.10865256601397899
0.26666666666666666,0.1078234188139946
0.27058823529411763,0.10700686130729675
0.27450980392156865,0.10620260826230021
0.2784313725490196,0.10541038301732386
0.2823529411764706,0.10462991716049874
0.28627450980392155,0.1038609502239427
0.2901960784313726,0.10310322939146443
0.29411764705882354,0.10235650921910078
0.2980392156862745,0.10162055136783832
0.30196078431372547,0.10089512434789505
0.3058823529411765,0.10018000327399168
0.30980392156862746,0.09947496963105484
0.3137254901960784,0.09877981104984435
0.3176470588235294,0.09809432109201244
0.3215686274509804,0.09741829904413524
0.3254901960784314,0.09675154972028288
0.32941176470588235,0.09609388327271828
0.3333333333333333,0.09544511501033237
